developer,project,lender,date,status,account
6600,912,6605,1/5/2020,delivered,MZ9240657-T6N3
6600,310,6605,3/8/2020,delivered,SO1976217-J8L3
6600,310,6605,3/30/2020,delivered,VF2871416-O2V1
6600,310,6605,1/12/2020,delivered,PR8851911-P6U5
6600,912,6605,1/3/2020,delivered,JX8677853-N1R0
6600,912,6605,4/18/2020,delivered,NL5772926-H1Q9
6600,310,6605,3/17/2020,delivered,TN6114961-L1R9
6600,200,6605,1/26/2020,delivered,RQ9336338-U3Z0
6600,200,6605,4/15/2020,delivered,TL9990926-X8Z4
6600,912,6605,2/6/2020,delivered,WO6215585-N6N2
6600,310,6605,1/16/2020,delivered,PU8892612-O0G5
6600,912,6605,2/13/2020,delivered,QE3514197-Y8T2
6600,912,6605,3/15/2020,delivered,UQ3091279-V8V9
6600,200,6605,3/27/2020,delivered,LR6856075-L4F3
6600,912,6605,3/6/2020,failed,YD0007480-T7B3
6600,200,6605,3/16/2020,delivered,VW6485545-F8Y5
6600,310,6605,3/30/2020,delivered,CF3993322-K6T9
6600,912,6605,3/11/2020,delivered,AP6380333-H3X2
6600,310,6605,4/5/2020,delivered,FM5059815-T1F4
6600,200,6605,4/20/2020,delivered,BM4729682-S0J9
6600,912,6605,4/17/2020,delivered,NC3091336-W7W6
6600,310,6605,1/22/2020,failed,LS0501931-U8G1
6600,912,6605,2/21/2020,delivered,AE5413667-G5Y8
6600,200,6605,3/5/2020,delivered,IJ0461162-T4A7
6600,310,6605,4/21/2020,delivered,MV3354855-R5S7
6600,200,6605,3/26/2020,delivered,HV2894498-K5I0
6600,200,6605,1/19/2020,failed,PK8223220-B1A9
6600,310,6605,1/16/2020,delivered,JW6993614-P7W8
6600,912,6605,3/4/2020,delivered,TA2924398-M8L6
6600,200,6605,3/23/2020,delivered,IL8906345-C6P0
6600,310,6605,1/4/2020,delivered,SW6726843-C6P3
6600,912,6605,4/16/2020,delivered,MO9612966-I3J0
6600,200,6605,2/5/2020,delivered,PB1475726-Z7B0
6600,200,6605,1/20/2020,delivered,UY9749634-F1R2
6600,310,6605,3/18/2020,delivered,XJ2483446-P5T3
6600,200,6605,3/9/2020,delivered,MR1242198-C3M6
6600,310,6605,4/17/2020,delivered,QZ4563538-M4U7
6600,310,6605,4/9/2020,delivered,LB0508422-S6W6
6600,310,6605,3/20/2020,delivered,GA2173791-P6Q2
6600,310,6605,1/7/2020,delivered,TT9572566-W2X0
6600,200,6605,4/14/2020,delivered,OZ0856772-N9O5
6600,912,6605,1/26/2020,delivered,OQ6822123-D6S5
6600,200,6605,2/16/2020,delivered,OG0266315-V0B0
6600,912,6605,2/26/2020,delivered,CN3640208-V3P8
6600,200,6605,1/4/2020,delivered,VL3876244-H1C5
6600,200,6605,4/4/2020,delivered,YI3507177-L6K9
6600,310,6605,2/21/2020,delivered,CD7730357-T5Q2
6600,310,6605,2/5/2020,delivered,RR6131921-H4W7
6600,200,6605,3/16/2020,delivered,UO1362459-X6T8
6600,200,6605,3/24/2020,delivered,YT3221489-S0K4
6600,912,6605,4/19/2020,delivered,NW1947077-C2D4
6600,912,6605,4/18/2020,delivered,DM9729458-S8I5
6600,310,6605,1/6/2020,delivered,SS4208390-M0S7
6600,912,6605,1/29/2020,delivered,CZ6641419-H4M5
6600,200,6605,1/10/2020,delivered,PU7969119-T1L4
6600,310,6605,1/1/2020,delivered,OZ7085303-I4V9
6600,200,6605,2/21/2020,delivered,AM5790824-V6R3
6600,310,6605,2/11/2020,delivered,LQ7208897-B5Z5
6600,200,6605,1/3/2020,delivered,HZ0040043-A1X7
6600,200,6605,2/24/2020,delivered,AR7540264-G7C8
6600,200,6605,2/21/2020,delivered,QR3398914-D8O7
6600,912,6605,4/2/2020,delivered,OU9415170-B6C5
6600,912,6605,4/4/2020,delivered,KO7334046-M3M4
6600,912,6605,2/14/2020,delivered,UV2653692-H8D0
6600,200,6605,1/30/2020,delivered,JM9500206-N7R7
6600,912,6605,3/2/2020,failed,EF0034837-V0P0
6600,912,6605,1/29/2020,bounce,EA8275954-Y4V5
6600,912,6605,3/29/2020,delivered,KE2279447-E8T8
6600,200,6605,1/12/2020,delivered,UN4021445-P6H4
6600,310,6605,3/19/2020,delivered,BA5273622-Q9G3
6600,912,6605,1/12/2020,delivered,AF5383547-D6L9
6600,310,6605,3/14/2020,delivered,XH5812797-I2X2
6600,310,6605,2/23/2020,bounce,AX0488000-P2T5
6600,912,6605,4/14/2020,delivered,AC8878357-K1J0
6600,310,6605,4/4/2020,delivered,DZ4579022-C7I0
6600,912,6605,1/28/2020,delivered,NH6054809-X8O3
6600,200,6605,1/18/2020,delivered,IA2231884-T6P8
6600,200,6605,3/23/2020,delivered,LJ7354856-V3H7
6600,912,6605,1/4/2020,delivered,DM9963222-A3M1
6600,200,6605,1/13/2020,delivered,JD3091621-O1F8
6600,310,6605,2/18/2020,delivered,OP2944151-K3F6
6600,310,6605,2/28/2020,delivered,SO7318470-B0O2
6600,310,6605,1/28/2020,delivered,IN8557063-Z4X1
6600,912,6605,2/21/2020,delivered,XT7213873-J7X3
6600,200,6605,3/21/2020,delivered,ZQ9698770-H3P2
6600,200,6605,1/7/2020,delivered,KP9967612-G2B1
6600,310,6605,2/6/2020,delivered,PS3300801-J1V3
6600,912,6605,1/8/2020,delivered,LI4504603-Q8N2
6600,310,6605,3/11/2020,failed,FU0216923-C4K4
6600,912,6605,2/3/2020,failed,LY1385190-A2D3
6600,310,6605,4/17/2020,delivered,RP0187133-L8W3
6600,200,6605,1/29/2020,delivered,GN9182465-L9S8
6600,200,6605,2/28/2020,delivered,PH9498102-D5X7
6600,310,6605,4/7/2020,delivered,DE4169377-Q5Q2
6600,912,6605,1/1/2020,delivered,GR5576532-J1N1
6600,310,6605,4/11/2020,delivered,EI0545793-D5Y6
6600,310,6605,2/7/2020,delivered,BU9793655-G9L9
6600,200,6605,4/20/2020,delivered,TD4656936-R7O1
6600,310,6605,1/12/2020,delivered,ET6431276-M2Z3
6600,912,6605,4/17/2020,failed,YW0015248-P5Q1
6600,912,6605,1/8/2020,delivered,TY9686396-W6U6
6600,912,6605,1/4/2020,delivered,NZ3093228-L0A8
6600,200,6605,4/21/2020,failed,RN9371940-G8F8
6600,912,6605,4/4/2020,delivered,UQ4217471-F7O5
6600,310,6605,2/29/2020,failed,QX5913707-Y6J1
6600,912,6605,2/17/2020,bounce,AW0550024-K4M8
6600,310,6605,4/17/2020,delivered,UR3245367-P6N0
6600,912,6605,3/19/2020,delivered,LV8970464-H1K0
6600,912,6605,3/23/2020,delivered,JB6384644-M0K9
6600,200,6605,3/19/2020,delivered,XM9224243-F5P0
6600,912,6605,2/4/2020,delivered,BE1874836-W0M5
6600,200,6605,2/12/2020,delivered,UM2525594-Y1R1
6600,200,6605,3/15/2020,delivered,DW5263938-P9V0
6600,912,6605,1/14/2020,delivered,QI5318357-C6K3
6600,200,6605,2/1/2020,bounce,LG4288914-K3Q1
6600,310,6605,2/17/2020,delivered,IC8309511-N4O6
6600,200,6605,4/17/2020,delivered,WC1955964-E0W8
6600,200,6605,2/24/2020,delivered,FV1192323-H7D2
6600,912,6605,1/4/2020,delivered,SE1270703-T2N3
6600,200,6605,3/12/2020,failed,DK4449285-W9V3
6600,310,6605,3/25/2020,delivered,ZS4678572-D3X7
6600,310,6605,1/27/2020,delivered,UU6828655-M5L1
6600,912,6605,3/23/2020,delivered,TN9577686-B8A9
6600,310,6605,1/30/2020,delivered,RS7675208-T5Z8
6600,200,6605,4/14/2020,delivered,EX1823475-Y4H8
6600,912,6605,4/8/2020,delivered,LI6391753-X9U0
6600,200,6605,1/2/2020,delivered,PD3288804-W8B0
6600,200,6605,1/26/2020,delivered,CP9341407-Y4P7
6600,200,6605,4/16/2020,delivered,HE4134714-U5X5
6600,310,6605,3/26/2020,delivered,UJ2808715-Z9Y7
6600,200,6605,2/7/2020,delivered,OJ0783666-P6M7
6600,310,6605,2/25/2020,delivered,KD8165928-V5Y9
6600,310,6605,2/28/2020,delivered,LE6722007-B9J8
6600,200,6605,4/4/2020,delivered,EG0556389-L1F6
6600,310,6605,4/4/2020,delivered,OL5650492-W6D9
6600,912,6605,4/7/2020,delivered,YG7561058-N4A6
6600,310,6605,1/5/2020,delivered,EB9454689-Q8D1
6600,310,6605,3/8/2020,delivered,SW3308815-X7I6
6600,310,6605,4/6/2020,delivered,ON0373043-M3W8
6600,200,6605,3/11/2020,delivered,OP8474681-V9J7
6600,912,6605,1/9/2020,delivered,UB7780871-I9G3
6600,310,6605,2/2/2020,delivered,SR0910189-F8V3
6600,912,6605,2/10/2020,delivered,OA1865894-A2D2
6600,912,6605,4/12/2020,delivered,TX7388721-K4W8
6600,310,6605,4/6/2020,delivered,YG4535998-D0J8
6600,310,6605,2/25/2020,delivered,TO3097781-I4D5
6600,200,6605,4/16/2020,delivered,JN2777747-C6U8
6600,310,6605,3/3/2020,delivered,MC6927394-J0F0
6600,912,6605,2/3/2020,delivered,JG9456510-A1H8
6600,200,6605,2/2/2020,delivered,MX7063736-B1F1
6600,310,6605,3/25/2020,delivered,DY9128140-E7E4
6600,310,6605,2/26/2020,delivered,SF1122558-X3J0
6600,912,6605,4/1/2020,delivered,PR7351290-B9R9
6600,200,6605,4/11/2020,delivered,AE2246339-D9T2
6600,912,6605,1/24/2020,delivered,IK8070759-W5O1
6600,200,6605,2/28/2020,delivered,ND6709073-N1X4
6600,200,6605,1/27/2020,bounce,ZJ4714812-N8S9
6600,200,6605,4/14/2020,delivered,VJ8518541-N5C9
6600,912,6605,2/21/2020,delivered,BU3271297-D4L6
6600,912,6605,3/12/2020,delivered,KJ7427329-M4S1
6600,912,6605,2/23/2020,delivered,RF9596621-Z2S9
6600,200,6605,2/15/2020,delivered,QK8582471-Z3Z8
6600,912,6605,3/13/2020,delivered,GA8275154-X8Z6
6600,310,6605,1/9/2020,failed,WG3093968-H8X3
6600,200,6605,4/9/2020,delivered,AR7900546-T6N6
6600,200,6605,3/24/2020,delivered,BI8831453-Y8W1
6600,200,6605,4/9/2020,delivered,HG3110512-M1A0
6600,912,6605,1/24/2020,delivered,EH1884307-X4A7
6600,200,6605,2/1/2020,delivered,FN6026727-E7C9
6600,310,6605,4/19/2020,delivered,BB6844966-I8Q0
6600,200,6605,3/22/2020,delivered,JZ5160786-C0M4
6600,912,6605,2/15/2020,delivered,SC3353891-D0D8
6600,310,6605,4/8/2020,delivered,YY2340871-K9M3
6600,200,6605,4/21/2020,delivered,HE0548656-M0V2
6600,912,6605,2/24/2020,failed,OX0360238-F0R5
6600,912,6605,2/19/2020,delivered,JH6921207-K9R1
6600,912,6605,4/16/2020,delivered,AN0173887-B2M0
6600,310,6605,2/9/2020,delivered,QN6736077-B7S1
6600,310,6605,4/22/2020,delivered,WI7698155-J5U0
6600,200,6605,4/22/2020,delivered,IY8479344-F2M1
6600,912,6605,3/8/2020,delivered,WM2874680-S8S9
6600,912,6605,1/28/2020,delivered,RS6707692-I7Z7
6600,200,6605,2/27/2020,delivered,WG4958655-X9P6
6600,310,6605,2/17/2020,bounce,BF4225101-P7E8
6600,200,6605,3/30/2020,delivered,ZL7319802-R4W8
6600,200,6605,1/5/2020,delivered,IX8292117-L6E6
6600,912,6605,2/19/2020,delivered,CC7304757-M3Q7
6600,200,6605,2/6/2020,delivered,AO4919943-P2L3
6600,310,6605,3/23/2020,delivered,HD1475315-C8P9
6600,200,6605,2/1/2020,delivered,LH9841361-G1Q4
6600,200,6605,2/13/2020,delivered,LI3284392-P6N5
6600,310,6605,4/4/2020,delivered,DF6354069-M6J2
6600,310,6605,3/24/2020,delivered,GO9701187-J8X8
6600,912,6605,3/25/2020,delivered,CD1029092-K0Q1
6600,200,6605,4/19/2020,delivered,EA6314683-O9Z4
6600,200,6605,2/12/2020,delivered,IH3451126-K5W6
6600,310,6605,2/14/2020,delivered,NQ6023721-T1P2
6600,200,6605,3/31/2020,delivered,TW9205503-T3H5
6600,912,6605,1/1/2020,delivered,CL4564259-E2X6
6600,912,6605,3/9/2020,delivered,QW3563118-C6E2
6600,912,6605,1/15/2020,delivered,BB0208694-Q6S9
6600,310,6605,4/19/2020,delivered,SR2315771-L7W1
6600,310,6605,3/29/2020,bounce,DN2207779-R6T3
6600,912,6605,2/10/2020,delivered,RB5387912-Z2B2
6600,200,6605,4/15/2020,delivered,WE2189345-M1B6
6600,200,6605,2/7/2020,delivered,HC6176561-R7S7
6600,912,6605,4/4/2020,delivered,DL8066678-C6J1
6600,912,6605,2/19/2020,delivered,TQ0996866-X3T6
6600,310,6605,1/27/2020,delivered,YQ2345385-L7T2
6600,310,6605,2/25/2020,delivered,ER7245982-F6D0
6600,200,6605,2/6/2020,delivered,RZ2950225-K1L3
6600,200,6605,4/18/2020,delivered,RM9188460-E6U4
6600,200,6605,2/29/2020,delivered,JJ5947231-S7F1
6600,310,6605,3/3/2020,delivered,UV3182703-G8X3
6600,912,6605,1/29/2020,failed,GB4552787-B8K4
6600,912,6605,2/20/2020,delivered,BD0910501-W9U0
6600,912,6605,2/24/2020,delivered,YQ3691208-E0J6
6600,200,6605,2/27/2020,delivered,OA6999621-Y8U3
6600,200,6605,2/13/2020,delivered,FR0201618-N9L6
6600,200,6605,3/1/2020,failed,NN3487150-J8X0
6600,912,6605,1/11/2020,delivered,YC2203623-G5C5
6600,200,6605,3/24/2020,delivered,QF2207204-J2R5
6600,200,6605,3/9/2020,delivered,FW7538631-G8L1
6600,200,6605,4/14/2020,delivered,DF2874344-L1D2
6600,310,6605,4/21/2020,delivered,DE8356881-T5N5
6600,912,6605,1/4/2020,delivered,FP0159353-B3T7
6600,912,6605,1/20/2020,delivered,QK7501915-C8X8
6600,912,6605,3/19/2020,delivered,JU3417991-D9T0
6600,200,6605,1/14/2020,bounce,BS9849371-C4M0
6600,310,6605,3/8/2020,delivered,NX1113746-P5I9
6600,912,6605,2/12/2020,delivered,GE2503505-J1L6
6600,912,6605,1/9/2020,delivered,HF0788409-O8E8
6600,200,6605,3/24/2020,delivered,AK3391358-J8S8
6600,310,6605,1/25/2020,delivered,DF4256107-X9I1
6600,200,6605,3/26/2020,delivered,VY6753960-G0E9
6600,912,6605,4/8/2020,delivered,BU3186013-P7H5
6600,200,6605,1/27/2020,delivered,VO8761871-O8P0
6600,200,6605,2/8/2020,delivered,YC1501381-V7S8
6600,310,6605,3/27/2020,delivered,XT2402788-M4M5
6600,912,6605,2/18/2020,delivered,BL3023090-C2B8
6600,912,6605,1/3/2020,delivered,ZQ4828406-E4C9
6600,200,6605,1/8/2020,delivered,AQ7426297-W2G1
6600,912,6605,1/10/2020,delivered,DN7023392-M7A8
6600,310,6605,4/17/2020,delivered,DA2135771-K0Y5
6600,912,6605,2/7/2020,delivered,RN1973422-V0A2
6600,200,6605,2/1/2020,delivered,AH6112362-Q8E3
6600,310,6605,4/1/2020,delivered,DH6069792-T5P2
6600,310,6605,4/14/2020,delivered,TA8383004-K0G1
6600,200,6605,2/19/2020,delivered,ZS8703419-R8R0
6600,912,6605,3/3/2020,failed,OU9468269-S0K4
6600,200,6605,1/9/2020,delivered,BA9105102-L1V8
6600,912,6605,3/26/2020,delivered,HB7499772-C9R2
6600,310,6605,1/15/2020,delivered,FJ8946018-O3Z1
6600,912,6605,1/6/2020,delivered,ET9418318-U3P5
6600,200,6605,4/17/2020,delivered,AK8031742-N5Z7
6600,912,6605,1/11/2020,delivered,TU8445961-L9Q1
6600,912,6605,2/27/2020,delivered,WZ0010380-B9U9
6600,310,6605,1/24/2020,delivered,DV3770674-F8E1
6600,912,6605,4/1/2020,delivered,IQ3063931-I3B7
6600,310,6605,1/11/2020,delivered,SG2505421-R0I6
6600,200,6605,3/26/2020,delivered,FS5388646-X5N5
6600,200,6605,1/21/2020,delivered,RE6767268-H2U7
6600,200,6605,2/23/2020,delivered,NI6893569-D5Y5
6600,310,6605,1/28/2020,delivered,YO9911065-K9R4
6600,310,6605,4/1/2020,delivered,RT6919055-H3K1
6600,912,6605,2/19/2020,delivered,VA6968777-B6F0
6600,310,6605,4/19/2020,delivered,SA4874327-M0A6
6600,310,6605,2/22/2020,delivered,BG2870729-Z7T5
6600,200,6605,3/8/2020,delivered,QK5640175-K4H6
6600,310,6605,4/6/2020,delivered,VC5102542-Y4H8
6600,310,6605,1/16/2020,delivered,XB4862054-O4V3
6600,200,6605,4/16/2020,delivered,US4469363-Y3V4
6600,912,6605,3/15/2020,delivered,KQ5385630-V9H7
6600,200,6605,2/17/2020,delivered,PE6433985-A1S2
6600,200,6605,4/12/2020,delivered,LT0217370-X3M2
6600,912,6605,2/24/2020,delivered,HB5434067-V7O0
6600,200,6605,3/13/2020,failed,WJ6098084-X8E8
6600,310,6605,4/9/2020,delivered,XV4233612-B2F0
6600,310,6605,1/2/2020,delivered,MZ2877758-J4N8
6600,310,6605,2/21/2020,delivered,VV3751041-H0X8
6600,310,6605,4/9/2020,delivered,ZA8492802-L3K9
6600,200,6605,4/15/2020,delivered,CM8972705-I2M1
6600,200,6605,1/29/2020,delivered,ET7961593-P9J0
6600,310,6605,2/25/2020,bounce,XO1358626-M4L9
6600,200,6605,4/6/2020,delivered,NI1435846-Y1P3
6600,200,6605,3/23/2020,delivered,YP1140463-V2X6
6600,200,6605,3/9/2020,delivered,JX9169261-M3S7
6600,912,6605,3/7/2020,delivered,UA9848045-Y7K2
6600,310,6605,2/22/2020,failed,JV3434559-D6X6
6600,912,6605,3/9/2020,delivered,FA1690692-Y7B6
6600,200,6605,2/8/2020,delivered,RR1995529-J5A4
6600,912,6605,2/29/2020,delivered,XB9016666-B0V9
6600,200,6605,1/9/2020,delivered,HJ7561230-C7O7
6600,310,6605,1/31/2020,delivered,LS0421907-M3F8
6600,912,6605,3/12/2020,bounce,NF1768960-S9P7
6600,912,6605,4/18/2020,delivered,XX9425937-G6H4
6600,912,6605,3/17/2020,delivered,TE9589488-T5A8
6600,310,6605,4/12/2020,delivered,JI6605125-C6P7
6600,200,6605,1/5/2020,failed,WF0621903-T1Y1
6600,912,6605,2/24/2020,delivered,PD4942718-J1B9
6600,310,6605,2/1/2020,delivered,YT8847658-P6I9
6600,200,6605,1/2/2020,failed,JY6556731-P3Y6
6600,310,6605,2/27/2020,bounce,PE6363531-Y3R9
6600,912,6605,2/20/2020,delivered,HE2014708-M1W7
6600,912,6605,4/22/2020,bounce,SH6664580-S1B2
6600,912,6605,3/21/2020,delivered,XV3158831-E5M6
6600,200,6605,1/20/2020,delivered,BC4606920-U6M9
6600,200,6605,2/8/2020,delivered,QB2465018-J5J4
6600,310,6605,2/29/2020,delivered,WX2979339-X1Z4
6600,310,6605,1/21/2020,delivered,RJ7924574-F3F8
6600,200,6605,2/1/2020,delivered,NX4023251-H0K0
6600,912,6605,3/27/2020,delivered,GK3962782-P6J7
6600,912,6605,2/14/2020,delivered,LZ5886656-G6C8
6600,200,6605,4/3/2020,delivered,MO6424252-D2Z3
6600,200,6605,2/9/2020,delivered,IG1743683-C0S7
6600,310,6605,3/5/2020,delivered,QY0845938-B0V1
6600,310,6605,3/29/2020,delivered,NM9092065-E8I7
6600,200,6605,1/25/2020,delivered,WF8317254-Z9O6
6600,912,6605,2/13/2020,delivered,PC1567472-J3Y6
6600,310,6605,2/22/2020,failed,LF9245633-K8E8
6600,310,6605,3/31/2020,delivered,ZB5899184-R4I9
6600,200,6605,3/29/2020,delivered,RI8653742-A7U8
6600,200,6605,1/19/2020,delivered,SG0744366-V4X8
6600,310,6605,3/22/2020,delivered,YM9403224-L5U2
6600,200,6605,2/19/2020,delivered,AE7614443-J7N5
6600,200,6605,3/23/2020,delivered,ZO2007101-T1Q8
6600,310,6605,1/9/2020,delivered,FV2814137-P6G0
6600,310,6605,3/26/2020,delivered,FD1875125-O6A3
6600,200,6605,3/2/2020,delivered,AU1210379-A9K0
6600,912,6605,3/19/2020,delivered,JQ7425102-F0D6
6600,912,6605,4/20/2020,bounce,GW2018142-K5M7
6600,912,6605,1/29/2020,delivered,QM0567773-E0Q6
6600,310,6605,1/6/2020,delivered,QW1568260-Q4D9
6600,912,6605,1/23/2020,delivered,XE8013260-A2S3
6600,310,6605,2/2/2020,delivered,IC5759458-F1S7
6600,200,6605,2/1/2020,delivered,VX4179439-M8M4
6600,200,6605,2/7/2020,delivered,OJ8034146-C0K3
6600,200,6605,1/10/2020,delivered,NW2573997-G9X0
6600,200,6605,3/23/2020,delivered,YO5333966-K7O7
6600,310,6605,1/17/2020,bounce,EE2420135-T8T0
6600,200,6605,1/23/2020,delivered,DI9576411-R9Y8
6600,200,6605,3/3/2020,delivered,JG6365234-F1X8
6600,200,6605,4/17/2020,delivered,WB5320486-C4I0
6600,200,6605,3/2/2020,delivered,XF4366068-K5L6
6600,200,6605,1/31/2020,delivered,UU1026189-E3Y6
6600,310,6605,3/5/2020,delivered,TQ9204737-S1K9
6600,200,6605,4/1/2020,delivered,OU9790821-Z2D3
6600,310,6605,3/5/2020,delivered,QZ8914716-O1Z0
6600,200,6605,3/23/2020,delivered,MJ8722977-L6B2
6600,200,6605,3/19/2020,delivered,GJ9936869-P2Z0
6600,200,6605,3/29/2020,delivered,MI3600331-O1Y5
6600,912,6605,2/10/2020,delivered,AM6123728-I3C4
6600,200,6605,2/18/2020,bounce,QI3933532-A1V6
6600,200,6605,1/27/2020,delivered,CY1004237-A9A8
6600,200,6605,2/12/2020,delivered,RS2860973-Y4F7
6600,310,6605,3/14/2020,delivered,GR5229247-X8P2
6600,200,6605,1/19/2020,delivered,SE2513851-V9S7
6600,912,6605,4/13/2020,delivered,RL4065479-K8C8
6600,310,6605,1/24/2020,delivered,ED6996242-L8N5
6600,912,6605,2/18/2020,delivered,LF8091707-J5G1
6600,912,6605,3/13/2020,delivered,EC7198307-F4A6
6600,912,6605,2/22/2020,delivered,TF6054565-V0E6
6600,200,6605,1/26/2020,delivered,JO7975825-W0S7
6600,310,6605,2/14/2020,delivered,PV4071664-U3A4
6600,310,6605,2/11/2020,failed,PQ8253587-F6V6
6600,912,6605,2/19/2020,delivered,AE6330194-N6M4
6600,912,6605,1/1/2020,delivered,LO0915781-F3O3
6600,912,6605,2/1/2020,delivered,HI9903328-Y0V5
6600,310,6605,1/6/2020,delivered,EL0428048-X6M0
6600,200,6605,3/28/2020,delivered,QX2976917-F9T9
6600,310,6605,1/31/2020,delivered,MV9360429-Z5K3
6600,912,6605,4/10/2020,delivered,XS8646061-V5U1
6600,310,6605,3/12/2020,delivered,NO5131006-P3T7
6600,200,6605,2/28/2020,delivered,IG7881367-I0T4
6600,200,6605,3/14/2020,delivered,YT6758480-Q5C5
6600,912,6605,4/9/2020,delivered,UH4098064-E6O7
6600,310,6605,4/8/2020,delivered,TG2865873-L3F9
6600,310,6605,1/3/2020,delivered,OT8962989-Q0X6
6600,912,6605,4/3/2020,delivered,OZ0159125-F1Y9
6600,200,6605,1/4/2020,delivered,AA7201497-T7A9
6600,912,6605,1/18/2020,delivered,CQ3377733-O1G0
6600,912,6605,1/13/2020,delivered,XO5607153-J8O3
6600,200,6605,1/24/2020,delivered,GB5113145-J6O9
6600,912,6605,2/2/2020,delivered,GH3147272-F2Z8
6600,912,6605,3/17/2020,delivered,GF6713086-L9H5
6600,912,6605,4/20/2020,delivered,GD6463952-S4V0
6600,200,6605,3/20/2020,delivered,SW3798035-H9E8
6600,912,6605,1/18/2020,delivered,TI7740050-G7C8
6600,200,6605,3/31/2020,delivered,ZQ2873622-M6I3
6600,310,6605,2/7/2020,delivered,GC6429605-E2L2
6600,912,6605,1/23/2020,bounce,UM2217190-Z0V1
6600,912,6605,1/17/2020,delivered,WP2770805-C2Z9
6600,912,6605,3/7/2020,delivered,NY8225684-H9A3
6600,200,6605,2/16/2020,delivered,QS4006677-H7X6
6600,912,6605,1/8/2020,delivered,XA0559181-Z5U0
6600,310,6605,3/14/2020,delivered,YN1344056-R2A8
6600,912,6605,3/19/2020,delivered,DO3915513-Q9O8
6600,200,6605,3/9/2020,delivered,SJ3081637-H1U8
6600,912,6605,3/6/2020,delivered,GU4471197-A4O6
6600,912,6605,1/24/2020,failed,SS1807681-E5H4
6600,200,6605,4/4/2020,delivered,GY2957959-M2E3
6600,912,6605,1/31/2020,delivered,OJ8988006-F9K8
6600,200,6605,3/2/2020,delivered,CP3164878-O1B2
6600,912,6605,3/24/2020,delivered,GH3476605-O5W3
6600,200,6605,1/18/2020,delivered,SC0060886-W1S9
6600,912,6605,4/9/2020,delivered,WL7219056-O1L0
6600,200,6605,2/7/2020,delivered,HG8018270-O7I3
6600,912,6605,2/26/2020,delivered,IY8193370-P8Y2
6600,310,6605,3/28/2020,bounce,SI8894458-F5G8
6600,310,6605,3/14/2020,delivered,WY6557235-G1W7
6600,310,6605,3/24/2020,delivered,NS0816179-R6B9
6600,200,6605,3/5/2020,failed,CZ4236046-I6V2
6600,912,6605,4/10/2020,delivered,MR4122500-J0L9
6600,200,6605,3/15/2020,delivered,OT3306155-T7U5
6600,310,6605,2/8/2020,delivered,BG2061621-C6E1
6600,310,6605,3/15/2020,bounce,FD9063940-G0L1
6600,200,6605,1/11/2020,delivered,VP1682254-R1L4
6600,912,6605,2/22/2020,delivered,NU9952648-V3C2
6600,310,6605,4/20/2020,delivered,KS1760895-Z7Z9
6600,310,6605,4/2/2020,delivered,AV1601940-D9O4
6600,912,6605,4/13/2020,delivered,NL2593449-U2X1
6600,200,6605,4/4/2020,delivered,MB2278064-N6X2
6600,310,6605,4/14/2020,delivered,HF4080904-B8E3
6600,310,6605,1/19/2020,delivered,HI7113539-L8V0
6600,912,6605,4/20/2020,delivered,WH3350491-L0Y9
6600,310,6605,2/10/2020,delivered,TK0096321-D2P0
6600,912,6605,4/18/2020,delivered,NA8400417-V5M6
6600,912,6605,2/20/2020,delivered,KK6563713-W5F6
6600,200,6605,3/8/2020,delivered,CU8436223-K9Y9
6600,310,6605,3/11/2020,delivered,VF9065968-R9L1
6600,310,6605,1/17/2020,delivered,SC7643624-E6I8
6600,310,6605,4/2/2020,delivered,DK8708784-Z5S4
6600,200,6605,2/8/2020,failed,GI8111882-U3I9
6600,200,6605,2/24/2020,failed,SP5950150-E5H4
6600,200,6605,4/4/2020,delivered,HY6334172-Q1B1
6600,200,6605,2/28/2020,delivered,KO9484712-K0W8
6600,310,6605,4/7/2020,delivered,BX7319321-X1J7
6600,310,6605,3/30/2020,delivered,BG1899505-Q9C1
6600,912,6605,2/15/2020,delivered,IG9371177-M2F7
6600,912,6605,3/20/2020,delivered,DR9430760-J5Y7
6600,200,6605,4/2/2020,delivered,AK9525191-U1Q9
6600,912,6605,2/14/2020,delivered,IW7102332-I0A9
6600,310,6605,4/19/2020,delivered,EJ4323524-I9V4
6600,310,6605,2/19/2020,failed,UT5094219-X7R0
6600,310,6605,4/6/2020,delivered,WA5012114-L2G3
6600,200,6605,2/5/2020,delivered,KZ0377116-P4V5
6600,310,6605,2/1/2020,delivered,JQ2012972-P5O8
6600,310,6605,2/26/2020,delivered,HW3196310-R7K2
6600,912,6605,4/17/2020,delivered,PL6867391-K9N6
6600,912,6605,3/31/2020,delivered,HF3154277-F7N5
6600,200,6605,3/24/2020,delivered,OW5215897-W5B4
6600,200,6605,2/9/2020,failed,SN0390925-U5P5
6600,310,6605,3/7/2020,failed,PI1244319-I7F7
6600,310,6605,3/21/2020,failed,FG3815323-K0A2
6600,912,6605,3/16/2020,delivered,OD0130121-H8Y3
6600,200,6605,2/18/2020,delivered,FA4425516-H1H3
6600,200,6605,4/9/2020,delivered,NZ8174928-S3O9
6600,200,6605,3/12/2020,delivered,RD9105800-G5C0
6600,310,6605,1/12/2020,delivered,OX0830477-V7P1
6600,912,6605,4/10/2020,delivered,NQ8092375-B1X6
6600,200,6605,4/1/2020,delivered,OT4861168-A0S7
