developer,project,lender,date,status,account
1510,4,1511,2/1/2020,failed,RV4691644-F3U8
1510,4,1511,3/19/2020,delivered,RD4704485-O8I2
1510,4,1510,3/19/2020,delivered,KE4705728-T4K5
1510,4,1514,2/18/2020,delivered,RZ2232476-K2P5
1510,4,1514,4/11/2020,delivered,KJ4893382-S8S0
1510,4,1510,1/5/2020,failed,QO6709739-C8X6
1510,4,1510,3/18/2020,delivered,PR4508818-S9J2
1510,4,1513,4/10/2020,delivered,HU7166617-G9P8
1510,4,1511,4/3/2020,delivered,ME7154003-A2D8
1510,4,1514,3/8/2020,delivered,HV7121303-H9A7
1510,4,1514,3/12/2020,delivered,QQ6443677-Y1W6
1510,4,1510,2/19/2020,delivered,ZS5092722-O9C4
1510,4,1510,1/8/2020,delivered,TB1848169-P8Y9
1510,4,1511,4/5/2020,delivered,VE4573172-U6J7
1510,4,1510,2/27/2020,failed,OX0460831-D8W2
1510,4,1513,2/15/2020,delivered,SY2349108-E4L9
1510,4,1513,3/23/2020,delivered,LU0644105-M9Y5
1510,4,1513,2/15/2020,delivered,MT8484145-W2C6
1510,4,1511,2/4/2020,failed,KL8409140-H6F5
1510,4,1510,1/26/2020,delivered,ZI7513526-M7F6
1510,4,1514,1/11/2020,delivered,TZ7540206-X2T0
1510,4,1514,1/28/2020,delivered,UF3905237-X3B9
1510,4,1510,4/3/2020,delivered,AG5308719-R8R6
1510,4,1511,1/31/2020,delivered,JR6922716-D3W2
1510,4,1514,4/19/2020,delivered,CI1880294-L7C0
1510,4,1511,4/11/2020,bounce,CP9794893-T3E2
1510,4,1514,3/12/2020,delivered,HQ0086235-O3A5
1510,4,1513,1/13/2020,bounce,UW1456196-M7H8
1510,4,1514,1/1/2020,delivered,NW6022313-N6I6
1510,4,1513,3/23/2020,delivered,OA1465019-U9W3
1510,4,1514,3/18/2020,delivered,HN9020248-V1P5
1510,4,1513,4/6/2020,delivered,BH7450646-J1S2
1510,4,1510,3/10/2020,delivered,HE4648772-K3E7
1510,4,1511,2/25/2020,delivered,VO7295956-R2O6
1510,4,1514,4/17/2020,bounce,XA7174277-B6C7
1510,4,1510,2/16/2020,delivered,XS9375821-S6M2
1510,4,1513,4/6/2020,delivered,BK8613233-H1B7
1510,4,1514,2/17/2020,bounce,TW3668343-S0S1
1510,4,1514,4/15/2020,delivered,KV6134561-S7E6
1510,4,1514,3/14/2020,delivered,BS2668154-G5C0
1510,4,1510,2/5/2020,bounce,CA2594016-S8G5
1510,4,1513,1/26/2020,delivered,AA8451933-X5L0
1510,4,1513,3/13/2020,delivered,LW2478769-E4M0
1510,4,1514,1/29/2020,delivered,ZX3595957-E6F9
1510,4,1514,4/15/2020,delivered,YZ4869268-M2N7
1510,4,1510,1/6/2020,delivered,PH6215018-A7W0
1510,4,1511,3/30/2020,delivered,UI5804628-O8L2
1510,4,1513,3/10/2020,delivered,OQ0236153-E0K8
1510,4,1510,3/21/2020,delivered,IR3880782-D4O7
1510,4,1513,3/10/2020,delivered,PI5368187-W9N2
1510,4,1511,4/22/2020,failed,NU2374443-L2G6
1510,4,1514,3/12/2020,delivered,PP8469871-O0W1
1510,4,1511,2/16/2020,delivered,QW2482546-M9S1
1510,4,1510,2/21/2020,delivered,PZ2814419-O1R1
1510,4,1513,4/15/2020,delivered,II1548070-J4I4
1510,4,1513,3/31/2020,delivered,AQ4010725-S8Z8
1510,4,1511,1/14/2020,delivered,UI6506662-S5P5
1510,4,1514,4/22/2020,delivered,KM6145406-N5C6
1510,4,1513,3/9/2020,delivered,YA0679373-A2W4
1510,4,1511,2/29/2020,delivered,TB5790937-G4L5
1510,4,1514,3/19/2020,delivered,TT6832068-Z0W5
1510,4,1514,4/21/2020,delivered,PA3747592-A8F2
1510,4,1510,4/13/2020,delivered,WN5023274-R9B8
1510,4,1510,3/20/2020,delivered,SA6044071-G9Q1
1510,4,1510,1/25/2020,delivered,PO6914317-G3B4
1510,4,1511,1/4/2020,delivered,KI0751100-V7O3
1510,4,1510,1/25/2020,failed,IZ8554314-K5I1
1510,4,1511,3/12/2020,delivered,KQ2356809-P4C5
1510,4,1510,4/8/2020,bounce,AE1392663-L8M4
1510,4,1510,4/3/2020,delivered,VC0161039-U5Q5
1510,4,1513,3/28/2020,delivered,RI6103962-O4V5
1510,4,1511,1/6/2020,delivered,WG8989550-B4K7
1510,4,1511,1/15/2020,delivered,IX1654395-R9N4
1510,4,1510,4/22/2020,bounce,KW7436041-X2S8
1510,4,1511,1/26/2020,delivered,JC7065662-E8V8
1510,4,1514,2/21/2020,delivered,QT4790360-K1W0
1510,4,1510,4/15/2020,delivered,CT9549493-Z1Q7
1510,4,1514,1/20/2020,delivered,SO5027128-P1I8
1510,4,1510,4/11/2020,delivered,VY6681251-I5T3
1510,4,1513,2/11/2020,delivered,GD3173504-Q5U9
1510,4,1511,4/4/2020,delivered,EQ4138422-I0I8
1510,4,1513,4/8/2020,delivered,IN6835968-N5E1
1510,4,1513,1/26/2020,delivered,DN9971816-X8K0
1510,4,1513,2/22/2020,failed,PO0969243-W2M9
1510,4,1510,1/28/2020,delivered,CU4647769-N3S2
1510,4,1510,2/13/2020,delivered,KK2153415-C1O5
1510,4,1513,2/26/2020,delivered,OP3521813-X7Z4
1510,4,1511,4/22/2020,delivered,LN8925086-C1D9
1510,4,1510,2/2/2020,delivered,YA6709113-C7V3
1510,4,1513,2/6/2020,delivered,MV2988200-M7Y3
1510,4,1513,3/2/2020,delivered,BN3416794-Y2N0
1510,4,1511,2/26/2020,delivered,BO3610744-D3F9
1510,4,1511,1/30/2020,bounce,KY2191223-G2K5
1510,4,1511,4/4/2020,delivered,YD8119189-Y7H0
1510,4,1513,2/28/2020,delivered,YG2449734-Z1O3
1510,4,1514,3/27/2020,failed,LW7226056-N1F7
1510,4,1513,2/22/2020,delivered,FO6584573-Q7T8
1510,4,1513,1/21/2020,delivered,AF1323357-H8N8
1510,4,1514,1/24/2020,delivered,HE2898091-R8T4
1510,4,1514,3/28/2020,delivered,KG4937237-G7L3
1510,4,1510,1/14/2020,failed,TR0032201-N9J8
1510,4,1514,3/23/2020,delivered,OF2074712-Q7Q9
1510,4,1514,3/21/2020,delivered,QT6913388-R6P7
1510,4,1514,4/7/2020,delivered,MI9471302-Z8H0
1510,4,1513,1/22/2020,delivered,KP7593230-F8Y1
1510,4,1511,2/22/2020,delivered,MC7052154-A0X0
1510,4,1513,1/29/2020,delivered,VW0682801-R6P2
1510,4,1510,2/27/2020,delivered,AE6349331-K4F1
1510,4,1510,2/10/2020,delivered,UU5415242-C5W2
1510,4,1513,2/5/2020,delivered,CF8783146-C6O6
1510,4,1514,1/11/2020,delivered,DG6871570-L6M2
1510,4,1513,4/15/2020,delivered,NK3116528-K8B5
1510,4,1510,3/5/2020,delivered,TF3785903-M0B9
1510,4,1514,1/14/2020,delivered,NY8056356-W7E6
1510,4,1513,1/9/2020,bounce,MQ5992492-X4P6
1510,4,1514,1/18/2020,delivered,CK8016313-L4A3
1510,4,1513,3/31/2020,delivered,MC0208252-A0U5
1510,4,1511,4/20/2020,delivered,TO0645025-Z4Z0
1510,4,1511,1/13/2020,delivered,GF9360476-Q8E7
1510,4,1514,2/14/2020,delivered,PD9113650-B7A5
1510,4,1513,4/17/2020,delivered,FV2397031-J8O7
1510,4,1510,3/12/2020,delivered,CB9774597-E9N2
1510,4,1514,1/4/2020,delivered,AE9115271-S1D0
1510,4,1511,4/4/2020,delivered,JF7086659-T3Q6
1510,4,1514,3/8/2020,delivered,KU9541323-W1T7
1510,4,1514,1/20/2020,delivered,SH2245088-U2F1
1510,4,1514,2/10/2020,delivered,KY7090335-Y9D3
1510,4,1513,1/25/2020,bounce,DA2904071-L1Q3
1510,4,1513,4/3/2020,delivered,HO0249810-B6P3
1510,4,1510,4/9/2020,delivered,LV7734320-D2U1
1510,4,1513,1/1/2020,delivered,FD0818663-H7K5
1510,4,1513,4/5/2020,delivered,SU6282032-O3I9
1510,4,1514,1/8/2020,delivered,YW1674269-X0J8
1510,4,1513,1/21/2020,delivered,RB9641177-E2X1
1510,4,1511,4/16/2020,delivered,UU7214584-K5S2
1510,4,1510,2/10/2020,delivered,WM6091311-E4G5
1510,4,1514,4/18/2020,delivered,NS3848323-R7O9
1510,4,1511,1/2/2020,delivered,EK6453225-I8P0
1510,4,1510,3/21/2020,delivered,VN6625862-P4B5
1510,4,1514,2/3/2020,delivered,ND7488205-V7E5
1510,4,1510,2/29/2020,delivered,YP5301714-T1H9
1510,4,1514,3/28/2020,delivered,OC6625226-M4Z8
1510,4,1511,1/14/2020,delivered,MW0152800-E9N4
1510,4,1513,2/14/2020,delivered,UJ5940897-D4Z2
1510,4,1514,1/15/2020,delivered,XJ2458349-M6Q4
1510,4,1510,2/7/2020,delivered,NJ5278569-G7I4
1510,4,1511,1/15/2020,delivered,CR5170274-A9K8
1510,4,1513,4/20/2020,delivered,VL1245344-F5M5
1510,4,1510,1/9/2020,delivered,KA2590107-J6C9
1510,4,1511,4/17/2020,delivered,YQ5028777-J8K2
1510,4,1513,3/5/2020,delivered,KK9832894-R4P4
1510,4,1514,3/24/2020,delivered,FO6364337-M1C9
1510,4,1514,2/5/2020,delivered,PZ4517791-D2V5
1510,4,1513,1/30/2020,delivered,RW3007435-L9E5
1510,4,1510,2/25/2020,delivered,NZ0337960-Y7G5
1510,4,1513,1/12/2020,delivered,JY0002010-E3S8
1510,4,1514,2/27/2020,delivered,CX5868384-I1J9
1510,4,1510,2/17/2020,delivered,UF7054692-N7N1
1510,4,1511,3/23/2020,failed,ZF8291160-M5Z4
1510,4,1510,4/2/2020,delivered,VD6680634-E6H5
1510,4,1510,4/19/2020,delivered,IW7292919-C1G6
1510,4,1510,1/10/2020,delivered,UU9448689-G1X6
1510,4,1511,1/26/2020,delivered,HY6074602-F3R4
1510,4,1513,3/21/2020,delivered,HO8926953-K8D0
1510,4,1514,2/28/2020,delivered,WN5279476-V2A3
1510,4,1514,1/7/2020,delivered,TL9408239-Z0T7
1510,4,1511,1/9/2020,delivered,AT3429712-B2C5
1510,4,1513,1/25/2020,delivered,UB6690568-U7P2
1510,4,1514,4/20/2020,delivered,XF5524574-R7K3
1510,4,1510,4/10/2020,delivered,SE9957430-A1X2
1510,4,1514,1/2/2020,delivered,QA9194559-S8E0
1510,4,1514,1/22/2020,delivered,VS4933666-Z0Q0
1510,4,1514,2/15/2020,delivered,BP0210687-K1Q4
1510,4,1513,3/26/2020,delivered,CK1211352-T3G4
1510,4,1511,1/7/2020,delivered,AL5035738-H9T5
1510,4,1513,1/22/2020,delivered,OY4632915-O7H0
1510,4,1514,2/6/2020,delivered,PZ5089349-D1G0
1510,4,1510,3/2/2020,delivered,IT1268729-R1U6
1510,4,1514,4/1/2020,delivered,AX1707745-T4T9
1510,4,1510,1/27/2020,delivered,FI3852751-Y7R7
1510,4,1513,3/31/2020,delivered,UK4340235-H1Z8
1510,4,1514,1/15/2020,delivered,DR2306226-Z9U8
1510,4,1514,3/27/2020,delivered,TB5748053-V9C5
1510,4,1513,1/19/2020,delivered,YX1552238-S4Z8
1510,4,1510,3/12/2020,delivered,GD4939850-P7Y2
1510,4,1513,1/15/2020,delivered,HR1559512-S0S5
1510,4,1514,3/10/2020,delivered,US7806836-X8U0
1510,4,1514,3/25/2020,delivered,ZZ8668796-P5X0
1510,4,1510,4/21/2020,delivered,NA1661108-Z8S4
1510,4,1514,2/27/2020,delivered,MT7983611-P4U3
1510,4,1510,3/8/2020,delivered,EK9346546-Y6T5
1510,4,1511,4/18/2020,delivered,VM6697305-U5P0
1510,4,1511,2/22/2020,delivered,MR5751605-Y4J2
1510,4,1511,3/21/2020,delivered,XO1380668-T8M9
1510,4,1513,1/22/2020,delivered,XN3911915-T2T1
1510,4,1511,1/26/2020,delivered,ZG1895123-L1W3
1510,4,1514,1/20/2020,delivered,QQ6807217-A8H2
1510,4,1514,3/23/2020,delivered,OE4374428-G2D7
1510,4,1513,2/26/2020,delivered,AE9469550-U9T0
1510,4,1510,2/21/2020,delivered,OV0546522-P9R1
1510,4,1514,1/14/2020,delivered,TS4751065-X3S7
1510,4,1514,1/22/2020,delivered,DY4883806-L6S9
1510,4,1513,2/11/2020,delivered,XM9674760-U7P2
1510,4,1511,3/25/2020,delivered,YU0051176-K2G8
1510,4,1511,2/24/2020,delivered,BA6512512-I0D5
1510,4,1513,3/18/2020,delivered,ZL7260439-A3S1
1510,4,1513,2/24/2020,delivered,HR0424315-D2P0
1510,4,1511,1/12/2020,delivered,XB5639768-R5O6
1510,4,1511,2/13/2020,delivered,ZF6039744-K9T5
1510,4,1513,3/4/2020,delivered,XH6208448-A1K8
1510,4,1513,4/1/2020,delivered,BN7222066-E4U8
1510,4,1514,2/17/2020,delivered,PT6807895-W9I4
1510,4,1510,4/12/2020,bounce,LW4720420-I4Z8
1510,4,1514,1/10/2020,delivered,DM6162082-B1B6
1510,4,1514,4/14/2020,delivered,NP9838384-W4N8
1510,4,1511,4/16/2020,delivered,CV7177229-H1P7
1510,4,1510,2/5/2020,delivered,XY7032742-M0C6
1510,4,1511,2/25/2020,delivered,ED1241851-W7P7
1510,4,1511,1/19/2020,delivered,GP9608865-H8P2
1510,4,1510,1/20/2020,delivered,XB7988696-J5O8
1510,4,1510,1/11/2020,delivered,ZC1232912-U2N6
1510,4,1514,1/16/2020,delivered,YI8357674-H4H8
1510,4,1511,3/21/2020,delivered,AN3236302-Z8W2
1510,4,1513,1/18/2020,delivered,RX9964282-Q7D8
1510,4,1510,2/4/2020,delivered,SY1220252-L1Q2
1510,4,1511,4/15/2020,delivered,IG0397347-K2U9
1510,4,1510,3/24/2020,delivered,HZ7203043-R1I4
1510,4,1510,3/30/2020,delivered,BX4039943-P4E7
1510,4,1511,2/12/2020,delivered,AN3171351-C2Z2
1510,4,1514,1/30/2020,delivered,BC8631823-C7I1
1510,4,1513,1/12/2020,delivered,IC0801416-Y8P4
1510,4,1511,4/3/2020,delivered,KG4801214-U0I0
1510,4,1514,2/22/2020,delivered,HT1419224-F7O5
1510,4,1514,1/1/2020,delivered,OR8325248-Z5I9
1510,4,1514,4/21/2020,delivered,WI3987190-A6T3
1510,4,1513,1/11/2020,delivered,OJ6732605-Z8M8
1510,4,1510,3/11/2020,delivered,PY9926509-P9I4
1510,4,1510,3/7/2020,delivered,OR0730442-J2R8
1510,4,1510,4/5/2020,delivered,DR4690455-W4P2
1510,4,1514,1/29/2020,delivered,XQ7387097-S1Z0
1510,4,1510,2/10/2020,delivered,EF4594633-P5Y0
1510,4,1513,2/2/2020,delivered,ZS5820358-T3R8
1510,4,1513,1/16/2020,delivered,HJ2322657-J7C9
1510,4,1514,2/25/2020,bounce,AA5890250-F4T8
1510,4,1514,1/23/2020,delivered,OG6749966-X3Y1
1510,4,1510,1/19/2020,failed,TG2171366-U9E2
1510,4,1510,4/12/2020,delivered,JU3302016-O8U5
1510,4,1513,3/10/2020,delivered,KV0675067-J1O1
1510,4,1510,3/9/2020,delivered,QX4409029-F6D4
1510,4,1511,4/10/2020,delivered,LG1287805-O0T9
1510,4,1513,3/2/2020,delivered,OL1393969-F2U6
1510,4,1514,1/27/2020,delivered,QX5610723-H6E7
1510,4,1513,2/24/2020,delivered,KD6589193-D3Z2
1510,4,1513,4/15/2020,delivered,IE3786289-H1R5
1510,4,1510,1/6/2020,delivered,WF5299691-S8W3
1510,4,1514,2/28/2020,delivered,VD0813718-D1I4
1510,4,1513,1/2/2020,failed,XR7660549-Q8F0
1510,4,1511,1/6/2020,delivered,SU7655586-G5C3
1510,4,1513,1/31/2020,bounce,AC8584936-J3T6
1510,4,1514,3/17/2020,delivered,KK0308204-L3B3
1510,4,1513,1/21/2020,delivered,EL9459919-T4P1
1510,4,1511,1/20/2020,delivered,NX5079488-E2I6
1510,4,1510,4/20/2020,delivered,YZ1374352-I9N7
1510,4,1514,3/31/2020,failed,FO9377428-G0X5
1510,4,1514,2/23/2020,delivered,WR3144712-R2H0
1510,4,1510,1/22/2020,failed,AF9365026-P4N7
1510,4,1513,3/20/2020,delivered,QK8915545-F6C6
1510,4,1514,2/21/2020,delivered,HC5389858-V8Y4
1510,4,1513,3/16/2020,delivered,UT3283097-C8U9
1510,4,1510,4/22/2020,delivered,UK6504271-R2D0
1510,4,1510,1/11/2020,delivered,UJ6528960-W8J3
1510,4,1511,1/15/2020,failed,RU9427910-D0O7
1510,4,1510,3/17/2020,delivered,SZ1811339-T9H5
1510,4,1514,4/21/2020,bounce,XH7920644-F9Q1
1510,4,1514,2/6/2020,delivered,ED9274742-J8H9
1510,4,1511,1/10/2020,delivered,MV2365859-K7S5
1510,4,1511,2/4/2020,delivered,PY3623889-H7L5
1510,4,1510,2/28/2020,delivered,CD7597355-N9L6
1510,4,1511,4/16/2020,delivered,UK4154288-D5Q5
1510,4,1510,3/26/2020,bounce,SZ7650800-J9W4
1510,4,1514,4/18/2020,failed,LY2162581-L4J2
1510,4,1510,1/25/2020,delivered,AP0968780-R7P3
1510,4,1511,1/12/2020,delivered,RW5510184-U0T6
1510,4,1514,2/5/2020,delivered,QQ9777124-N2F5
1510,4,1513,4/17/2020,delivered,FF2406139-B4C7
1510,4,1514,1/2/2020,delivered,XD9493194-A6P4
1510,4,1511,2/16/2020,delivered,ZR8521799-B2L8
1510,4,1513,2/1/2020,delivered,KS6834692-L8H7
1510,4,1510,1/12/2020,delivered,CI0276931-N3S6
1510,4,1513,3/30/2020,delivered,XC5969486-G5A9
1510,4,1514,4/1/2020,bounce,ML4837447-Q6H4
1510,4,1511,3/20/2020,delivered,IB6017498-G3Q3
1510,4,1513,1/4/2020,failed,RM2781492-Z1H6
1510,4,1510,2/7/2020,delivered,LY3907097-C5X5
1510,4,1511,1/10/2020,delivered,EF1652461-M0R3
1510,4,1511,2/10/2020,delivered,IC6421177-N4C8
1510,4,1514,1/20/2020,delivered,VE5854678-D1D5
1510,4,1511,4/16/2020,failed,SS8094227-N3R8
1510,4,1514,3/23/2020,delivered,KP9989323-P0O9
1510,4,1511,2/29/2020,delivered,XY5831416-Q1I9
1510,4,1510,1/20/2020,delivered,EH2197763-V8R7
1510,4,1513,1/16/2020,delivered,RV0261872-L3D7
1510,4,1513,1/21/2020,delivered,ZN3295690-H9Z6
1510,4,1513,2/9/2020,bounce,GC9813811-N3Z2
1510,4,1514,1/18/2020,failed,II6787509-M3R4
1510,4,1511,3/11/2020,delivered,ZJ5809129-K4B1
1510,4,1510,2/23/2020,delivered,IZ4535065-J5J6
1510,4,1514,4/4/2020,failed,HI4536730-C3P3
1510,4,1511,1/15/2020,delivered,SP6799221-E2Q9
1510,4,1513,2/17/2020,delivered,ZB1104716-L7T8
1510,4,1511,1/13/2020,bounce,OR6152562-P6K9
1510,4,1514,1/15/2020,delivered,SK3007763-J2I6
1510,4,1513,3/14/2020,delivered,DG6037159-T6O3
1510,4,1511,2/14/2020,delivered,DX6717614-P7X8
1510,4,1510,4/3/2020,delivered,MO9028350-Y8S5
1510,4,1513,2/14/2020,delivered,PD6070134-T5M8
1510,4,1510,4/16/2020,delivered,AD4291383-G8H9
1510,4,1513,2/10/2020,delivered,SV9207461-N5G8
1510,4,1513,1/5/2020,delivered,EY9317230-G7C1
1510,4,1514,2/16/2020,delivered,CZ7572629-T2E2
1510,4,1511,3/17/2020,delivered,HE1213090-O3Y3
1510,4,1511,1/12/2020,delivered,XS4465810-G8W3
1510,4,1511,2/13/2020,delivered,RR6727447-X5F3
1510,4,1510,4/20/2020,failed,QG0565084-C2D7
1510,4,1514,3/19/2020,delivered,WX3746008-X7I7
1510,4,1513,3/12/2020,delivered,NA7751108-Z7C5
1510,4,1513,3/15/2020,delivered,YC9806806-P1Y4
1510,4,1510,4/13/2020,delivered,FP1789855-U6F8
1510,4,1510,3/20/2020,delivered,SQ8537374-R9I7
1510,4,1513,1/4/2020,delivered,FP5897418-P2B8
1510,4,1511,3/19/2020,delivered,UI0724850-H5U2
1510,4,1513,1/8/2020,delivered,CS3427456-W2F4
1510,4,1513,3/1/2020,delivered,JJ2520775-B6P8
1510,4,1510,2/11/2020,delivered,VO5407628-Y6R5
1510,4,1514,2/6/2020,failed,ZZ0805755-I1K1
1510,4,1511,2/20/2020,delivered,DA5220528-Z6K2
1510,4,1513,1/28/2020,failed,CC0441040-V2S1
1510,4,1511,1/3/2020,delivered,JV4441589-X0H0
1510,4,1514,3/7/2020,delivered,MU0656638-B0X6
1510,4,1510,4/5/2020,delivered,LO0479229-R7G6
1510,4,1514,2/25/2020,delivered,CG9362840-T0T8
1510,4,1514,3/7/2020,delivered,RK1606416-T6E6
1510,4,1511,4/14/2020,delivered,BG6264601-S0S8
1510,4,1510,2/6/2020,delivered,IQ2580034-F9T9
1510,4,1514,1/13/2020,delivered,XD2656731-D0T0
1510,4,1514,1/10/2020,delivered,EL7607067-Y6B2
1510,4,1510,1/12/2020,delivered,RY3807454-H4X0
1510,4,1514,3/17/2020,delivered,JG4027078-S7A2
1510,4,1511,2/5/2020,delivered,SY9235304-C6G1
1510,4,1513,3/18/2020,bounce,NT7854302-O9F8
1510,4,1510,1/7/2020,delivered,LB4672646-F0K5
1510,4,1511,3/16/2020,delivered,MK9689629-D9I9
1510,4,1511,1/10/2020,delivered,OE1470839-J0R5
1510,4,1514,3/28/2020,delivered,HN5674474-S0D2
1510,4,1511,3/3/2020,delivered,SC7220938-W7Q5
1510,4,1510,2/28/2020,delivered,YK6779107-B6H7
1510,4,1513,1/31/2020,delivered,FS5567340-X6Q5
1510,4,1513,3/9/2020,delivered,XP2491216-V5D2
1510,4,1511,2/10/2020,delivered,EB5373124-Q0A5
1510,4,1514,1/21/2020,delivered,TY1845917-P4Z2
1510,4,1513,3/10/2020,failed,BE0338135-Y0F6
1510,4,1514,3/1/2020,delivered,IM9700297-J5W7
1510,4,1510,3/26/2020,delivered,WZ0739960-V0J3
1510,4,1510,1/3/2020,delivered,OC6410414-K0O3
1510,4,1514,2/12/2020,failed,OK2856622-Z9C8
1510,4,1511,2/6/2020,delivered,JN9327679-W0D0
1510,4,1510,4/20/2020,delivered,KG2810903-Q8W8
1510,4,1510,2/26/2020,delivered,UU4095644-B4K5
1510,4,1510,3/26/2020,delivered,DU1031662-J0Y0
1510,4,1513,1/18/2020,delivered,DS9442865-W9R9
1510,4,1513,4/21/2020,delivered,TT2790815-G2Q7
1510,4,1514,4/3/2020,delivered,DZ1892767-F8D1
1510,4,1511,1/10/2020,delivered,OM6029122-T8W8
1510,4,1514,1/7/2020,delivered,NP8609794-I1C3
1510,4,1511,2/22/2020,delivered,UE2312568-K7G9
1510,4,1514,4/4/2020,delivered,BZ7783172-Y5T9
1510,4,1513,1/12/2020,delivered,SC0056562-M2A9
1510,4,1514,2/25/2020,delivered,RV6133087-Y4O7
1510,4,1513,2/7/2020,delivered,RC6550221-W1H7
1510,4,1514,4/5/2020,delivered,DQ5380132-G8P0
1510,4,1514,4/10/2020,delivered,KC1013611-Y3C6
1510,4,1511,3/16/2020,delivered,CK9532754-Q1M9
1510,4,1514,4/15/2020,delivered,PX9295864-J2W9
1510,4,1510,4/19/2020,delivered,SI9993377-W3K4
1510,4,1511,2/9/2020,delivered,GJ8540887-Y7S0
1510,4,1514,4/2/2020,failed,WI0803636-Z6X0
1510,4,1510,1/13/2020,delivered,UC6199713-D5J2
1510,4,1514,3/10/2020,delivered,BP8731231-J1A1
1510,4,1511,3/19/2020,delivered,IX1127294-A0F8
1510,4,1511,4/14/2020,delivered,OM8807377-P3M3
1510,4,1514,4/18/2020,delivered,NB7231129-T6M1
1510,4,1510,3/11/2020,delivered,YO3570458-K7V7
1510,4,1510,3/19/2020,delivered,IF7356411-K2S5
1510,4,1511,1/22/2020,delivered,GN3856211-S8X8
1510,4,1511,4/20/2020,delivered,AY3223933-C5U1
1510,4,1514,1/13/2020,delivered,LD7639901-O7F9
1510,4,1513,3/26/2020,delivered,QX1514275-H0W8
1510,4,1514,1/7/2020,delivered,ZA8533204-Q1U2
1510,4,1513,1/5/2020,delivered,QK8178691-X2L5
1510,4,1513,2/21/2020,delivered,IC8579670-W9R9
1510,4,1514,2/10/2020,delivered,CE1389229-B7I9
1510,4,1513,2/4/2020,delivered,HP2133521-N8G6
1510,4,1511,4/15/2020,delivered,DH4012514-N5S0
1510,4,1510,3/23/2020,delivered,DR4606679-W0G8
1510,4,1513,3/17/2020,delivered,KY1928356-M6Y3
1510,4,1513,4/17/2020,delivered,KT9101432-U1K4
1510,4,1510,1/20/2020,delivered,WI5064190-B9Q1
1510,4,1514,2/23/2020,delivered,WX6893525-Q8W8
1510,4,1513,1/3/2020,delivered,ZS5377813-C2F0
1510,4,1513,1/20/2020,delivered,FV8827652-X8V2
1510,4,1513,1/29/2020,delivered,QD5939244-X0B2
1510,4,1514,4/8/2020,delivered,CR3548376-Z5T1
1510,4,1513,1/16/2020,delivered,IZ8604030-Z6F3
1510,4,1510,2/9/2020,delivered,JD0347550-E2J5
1510,4,1514,1/11/2020,bounce,KH7711952-P2I5
1510,4,1511,1/21/2020,delivered,JF4330630-L2I9
1510,4,1511,2/12/2020,delivered,FW9265599-H1N9
1510,4,1513,1/4/2020,delivered,NR9238404-T3G5
1510,4,1510,2/20/2020,delivered,FI0192083-C0I8
1510,4,1511,1/24/2020,delivered,BC1971579-U5K0
1510,4,1514,2/18/2020,delivered,IQ1035778-I5G7
1510,4,1511,1/17/2020,delivered,RM0253483-F5W6
1510,4,1510,4/6/2020,delivered,AI1651158-C1C4
1510,4,1513,1/1/2020,delivered,MD5149265-S2G4
1510,4,1514,2/22/2020,delivered,GO6854225-X0P7
1510,4,1511,2/6/2020,delivered,VL1630251-T6Y1
1510,4,1510,1/11/2020,failed,PT5475761-H4E0
1510,4,1513,4/6/2020,failed,UF0855493-G1G7
1510,4,1510,2/18/2020,delivered,UH8059316-P8B0
1510,4,1513,4/13/2020,delivered,FO0546757-I4E6
1510,4,1510,2/18/2020,delivered,FM7135457-X6U0
1510,4,1510,1/9/2020,delivered,NJ6828358-E5W1
1510,4,1514,4/19/2020,bounce,HS1816993-E9E8
1510,4,1510,3/9/2020,delivered,EE1750833-C2H0
1510,4,1514,1/19/2020,delivered,WN3047404-R5C3
1510,4,1511,4/2/2020,delivered,TH1009819-Z4R0
1510,4,1511,2/27/2020,delivered,VC3070031-O0M8
1510,4,1513,3/3/2020,delivered,FN7565447-G8Q9
1510,4,1514,1/10/2020,delivered,ZJ5675717-E2H6
1510,4,1510,3/14/2020,failed,EP0856046-L0T1
1510,4,1513,2/1/2020,delivered,TB9827095-D8F9
1510,4,1513,1/1/2020,delivered,MY9406925-M9I9
1510,4,1510,2/16/2020,delivered,BJ8802793-N4C1
1510,4,1513,4/8/2020,delivered,YL5519222-S0L1
1510,4,1510,3/29/2020,delivered,TI7934564-O2C6
1510,4,1514,2/26/2020,delivered,RE2960791-U1O8
1510,4,1513,3/30/2020,delivered,HM2213587-W4X7
1510,4,1511,1/12/2020,delivered,JN0512827-V8Z8
1510,4,1513,4/20/2020,delivered,DT0026804-F5X3
1510,4,1510,4/13/2020,delivered,SF5590858-V6O8
1510,4,1510,1/19/2020,delivered,NQ8824500-R5B2
1510,4,1511,1/1/2020,bounce,OW9233829-F4W7
1510,4,1510,2/24/2020,delivered,FY5728693-M2H5
1510,4,1510,1/11/2020,delivered,ZL9906460-E2I3
1510,4,1510,3/6/2020,delivered,PA7147858-F5V4
1510,4,1513,3/16/2020,delivered,MO9292504-X4M5
1510,4,1514,2/20/2020,delivered,LL9061644-E0C5
1510,4,1514,1/15/2020,delivered,YL3970591-R7P1
1510,4,1510,2/5/2020,delivered,SA7003535-V6R2
1510,4,1514,2/2/2020,delivered,QH6268774-Z4F4
1510,4,1514,1/31/2020,delivered,KS8842025-C7Q3
